V1,ID,Title,Year,Age,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,IMDb_catalog_2021,tconst,IMDb_current,IMDb_ratecount_current,imdb_title_type,Match_Confidence_Current,rating_change
2235,2289,The Amazing Race,2001,7+,7.6/10,68/100,0,1,1,0,1,7.6,tt0285335,7.8,16569,tvSeries,Exact (title + year),0.2
2236,2290,Pitch,2016,16+,7.4/10,68/100,0,1,0,0,1,7.4,tt5500158,7.5,6631,tvSeries,Exact (title + year),0.0999999999999996
2237,2291,Numb3rs,2005,7+,6.9/10,68/100,0,1,0,0,1,6.9,tt0433309,7,48130,tvSeries,Exact (title + year),0.0999999999999996
2238,2292,Roswell,1999,16+,7.5/10,68/100,0,1,0,0,1,7.5,tt0201391,7.5,32284,tvSeries,Exact (title + year),0
2239,2293,Tyrant,2014,18+,7.8/10,68/100,0,1,0,0,1,7.8,tt2568204,7.7,24201,tvSeries,Exact (title + year),-0.0999999999999996
2240,2294,Legends,2014,16+,7.5/10,68/100,0,1,0,0,1,7.5,tt2402137,7.4,13828,tvSeries,Exact (title + year),-0.0999999999999996
2241,2295,Angie Tribeca,2016,16+,7.0/10,68/100,0,1,0,0,1,7,tt3597790,7.1,10359,tvSeries,Exact (title + year),0.0999999999999996
2242,2296,FLCL,2000,18+,8.2/10,68/100,0,1,0,0,1,8.2,tt0279077,8,21989,tvMiniSeries,Exact (title + year),-0.199999999999999
2243,2297,Rugrats,1991,all,7.4/10,68/100,0,1,0,0,1,7.4,tt0101188,7.4,41395,tvSeries,Exact (title + year),0
2244,2298,Fosse/Verdon,2019,18+,7.9/10,68/100,0,1,0,0,1,7.9,tt8746478,7.9,8249,tvMiniSeries,Exact (title + year),0
2245,2299,Assassination Classroom,2015,16+,8.0/10,68/100,0,1,0,0,1,8,tt3853452,6.1,2452,movie,Exact (title + year) [non-TV type],-1.9
2246,2300,Top Chef,2006,16+,7.6/10,68/100,0,1,0,0,1,7.6,tt0765425,7.8,7695,tvSeries,Exact (title + year),0.2
2247,2301,Ghost Whisperer,2005,7+,6.4/10,68/100,0,1,1,0,1,6.4,tt0460644,6.5,53089,tvSeries,Exact (title + year),0.0999999999999996
2248,2302,Darker than Black,2007,16+,7.7/10,68/100,0,1,1,0,1,7.7,tt0995941,7.7,13492,tvSeries,Exact (title + year),0
2249,2303,Kaguya-sama: Love is War,2019,16+,8.4/10,68/100,0,1,0,0,1,8.4,tt9522300,8.5,30726,tvSeries,Exact (title + year),0.0999999999999996
2250,2305,Ally McBeal,1997,16+,6.8/10,68/100,0,1,0,0,1,6.8,tt0118254,6.9,39257,tvSeries,Exact (title + year),0.100000000000001
2251,2307,Everything's Gonna Be Okay,2020,16+,7.3/10,68/100,0,1,0,0,1,7.3,tt8680006,7.5,3422,tvSeries,Exact (title + year),0.2
2252,2308,Psycho-Pass,2012,18+,8.2/10,68/100,0,1,1,0,1,8.2,tt2379308,8.1,26147,tvSeries,Exact (title + year),-0.0999999999999996
2253,2309,The Powerpuff Girls,1998,7+,7.3/10,68/100,0,1,0,0,1,7.3,tt0175058,7.3,52915,tvSeries,Exact (title + year),0
2254,2310,"Beverly Hills, 90210",1990,16+,6.4/10,68/100,0,1,0,0,1,6.4,tt0098749,6.6,41143,tvSeries,Exact (title + year),0.199999999999999
2255,2311,"McCartney 3,2,1",2021,"",9.0/10,68/100,0,1,0,0,1,9,tt13679628,8.7,3981,tvMiniSeries,Exact (title + year),-0.300000000000001
2256,2312,Friday Night Dinner,2011,18+,8.1/10,68/100,0,1,0,0,1,8.1,tt1844923,8.2,26321,tvSeries,Exact (title + year),0.0999999999999996
2257,2313,Wu-Tang: An American Saga,2019,18+,8.2/10,68/100,0,1,0,0,1,8.2,tt9113406,8.2,13299,tvSeries,Exact (title + year),0
2258,2315,Hellsing Ultimate,2006,18+,8.3/10,68/100,0,1,0,0,1,8.3,tt0495212,8.2,31351,tvMiniSeries,Exact (title + year),-0.100000000000001
2259,2316,Claws,2017,18+,7.4/10,68/100,0,1,0,0,1,7.4,tt5640558,7.5,7628,tvSeries,Exact (title + year),0.0999999999999996
2260,2317,Marvel's M.O.D.O.K.,2021,18+,6.3/10,68/100,0,1,0,0,1,6.3,tt9811118,6.4,6746,tvSeries,"Fuzzy (prefix stripped, exact year)",0.100000000000001
2261,2318,Shark Tank,2009,7+,7.6/10,68/100,0,1,0,0,1,7.6,tt1442550,7.6,11690,tvSeries,Exact (title + year),0
2262,2319,Ghost Adventures,2008,13+,7.5/10,67/100,0,1,0,0,1,7.5,tt1319900,7.2,10636,tvSeries,Exact (title + year),-0.3
2263,2320,Miranda,2009,7+,8.2/10,67/100,0,1,0,0,1,8.2,tt1533435,8.2,19111,tvSeries,Exact (title + year),0
2264,2321,Making It,2018,7+,7.9/10,67/100,0,1,0,0,1,7.9,tt6874206,8,1771,tvSeries,Exact (title + year),0.0999999999999996
2265,2322,The Son,2017,16+,7.5/10,67/100,1,1,0,0,1,7.5,tt3839822,7.5,8671,tvSeries,Exact (title + year),0
2266,2323,10 Things I Hate About You,2009,16+,7.3/10,67/100,0,1,0,1,1,7.3,tt1321805,7.2,6933,tvSeries,Exact (title + year),-0.0999999999999996
2267,2325,Good Trouble,2019,16+,7.5/10,67/100,0,1,0,0,1,7.5,tt7820906,7.5,10741,tvSeries,Exact (title + year),0
2268,2326,Ben 10,2005,7+,7.3/10,67/100,0,1,0,0,1,7.3,tt0760437,7.6,37147,tvSeries,Exact (title + year),0.3
2269,2327,The Mick,2017,16+,7.8/10,67/100,0,1,0,0,1,7.8,tt5638056,7.8,22476,tvSeries,Exact (title + year),0
2270,2328,WWE Raw,1993,7+,7.8/10,67/100,0,1,0,0,1,7.8,tt0185103,7.7,11040,tvSeries,Exact (title + original-language year),-0.0999999999999996
2271,2329,Party of Five,1994,7+,6.8/10,67/100,0,1,0,0,1,6.8,tt0108894,6.9,12203,tvSeries,Exact (title + year),0.100000000000001
2272,2330,Overlord,2015,18+,7.8/10,67/100,0,1,0,0,1,7.8,tt4869896,7.6,19845,tvSeries,Exact (title + year),-0.2
2273,2331,The Path,2016,18+,7.3/10,67/100,0,1,0,0,1,7.3,tt4789576,7.2,9709,tvSeries,Exact (title + year),-0.0999999999999996
2274,2332,Descendants of the Sun,2016,16+,8.3/10,67/100,0,1,1,0,1,8.3,tt4925000,8.2,29412,tvSeries,Exact (title + year),-0.100000000000001
2275,2333,Single Parents,2018,7+,7.1/10,67/100,0,1,0,0,1,7.1,tt7845644,7.2,7961,tvSeries,Exact (title + year),0.100000000000001
2276,2335,Deadliest Catch,2005,16+,7.8/10,67/100,0,1,0,0,1,7.8,tt0446809,7.8,9994,tvSeries,Exact (title + year),0
2277,2336,Gangland Undercover,2015,16+,8.2/10,67/100,0,1,0,0,1,8.2,tt4341996,8,4198,tvSeries,Exact (title + year),-0.199999999999999
2278,2337,ThunderCats,1985,7+,7.9/10,67/100,0,1,0,0,1,7.9,tt0088631,7.9,20716,tvSeries,Exact (title + year),0
2279,2338,Shiki,2010,18+,7.7/10,67/100,0,1,0,0,1,7.7,tt2016670,7.6,4812,tvSeries,Exact (title + year),-0.100000000000001
2280,2339,Rascal Does Not Dream of Bunny Girl Senpai,2018,16+,8.2/10,67/100,0,1,0,0,1,8.2,tt8993398,8.1,27274,tvSeries,Exact (title + year),-0.0999999999999996
2281,2340,Jane Eyre,2006,7+,8.3/10,67/100,0,1,1,0,1,8.3,tt0780362,8.3,24143,tvMiniSeries,Exact (title + year),0
2282,2341,Kitchen Nightmares,2007,16+,7.5/10,67/100,0,1,0,0,1,7.5,tt0983514,7.5,15912,tvSeries,Exact (title + original-language year),0
2283,2342,Devious Maids,2013,7+,7.8/10,67/100,0,1,0,0,1,7.8,tt2226342,7.8,27519,tvSeries,Exact (title + year),0
2284,2343,My Wife and Kids,2001,7+,6.8/10,67/100,0,1,0,0,1,6.8,tt0273855,7,31958,tvSeries,"Fuzzy (title exact, year +-1)",0.2
2285,2344,Star vs. the Forces of Evil,2015,7+,8.0/10,67/100,0,1,0,1,1,8,,,,,Unmatched,
2286,2345,Dark Side of the Ring,2019,16+,8.8/10,67/100,0,1,0,0,1,8.8,tt9159144,8.7,4666,tvSeries,Exact (title + year),-0.100000000000001
2287,2346,High School DxD,2012,18+,7.6/10,67/100,0,1,0,0,1,7.6,tt2230051,7.5,17620,tvSeries,Exact (title + year),-0.0999999999999996
2288,2347,Transplant,2020,16+,7.9/10,67/100,0,1,0,0,1,7.9,tt10936342,7.9,6820,tvSeries,Exact (title + year),0
2289,2348,Apple Tree Yard,2017,16+,7.2/10,67/100,0,1,0,0,1,7.2,tt5336698,7.2,6638,tvMiniSeries,Exact (title + year),0
2290,2349,9-1-1: Lone Star,2020,16+,6.8/10,67/100,0,1,0,0,1,6.8,tt10323338,7.3,27991,tvSeries,Exact (title + year),0.5
2291,2352,Fruits Basket,2019,7+,8.6/10,66/100,0,1,0,0,1,8.6,tt9304350,8.5,13810,tvSeries,Exact (title + year),-0.0999999999999996
2292,2353,Siren,2018,7+,7.0/10,66/100,0,1,0,0,1,7,tt5615700,7,17313,tvSeries,Exact (title + year),0
2293,2354,Holey Moley,2019,7+,6.9/10,66/100,0,1,0,0,1,6.9,tt10133226,7.2,1507,tvSeries,Exact (title + year),0.3
2294,2355,Diabolik Lovers,2013,16+,5.2/10,66/100,0,1,0,0,1,5.2,tt3114350,4.8,2240,tvSeries,Exact (title + year),-0.4
2295,2356,Dates,2013,"",7.5/10,66/100,0,1,0,0,1,7.5,tt2964118,7.5,1954,tvMiniSeries,Exact (title + year),0
2296,2357,Baby Daddy,2012,16+,7.4/10,66/100,0,1,0,0,1,7.4,tt2177489,7.3,22794,tvSeries,Exact (title + year),-0.100000000000001
2297,2358,Digimon Adventure,1999,7+,7.3/10,66/100,0,1,0,0,1,7.3,tt0210418,7.4,26522,tvSeries,Exact (title + year),0.100000000000001
2298,2360,The Long Road Home,2017,18+,7.5/10,66/100,0,1,0,0,1,7.5,tt1210820,7.3,3768,tvMiniSeries,Exact (title + year),-0.2
2299,2361,Black Lagoon,2006,18+,8.0/10,66/100,0,1,0,0,1,8,tt0962826,7.9,21539,tvSeries,Exact (title + year),-0.0999999999999996
2300,2362,Taken,2017,18+,6.6/10,66/100,0,1,0,0,1,6.6,tt5052460,6.6,12518,tvSeries,Exact (title + year),0
2301,2363,Harrow,2018,"",7.6/10,66/100,0,1,0,0,1,7.6,tt7242816,7.5,11971,tvSeries,Exact (title + year),-0.0999999999999996
2302,2364,Walker,2021,16+,5.9/10,66/100,0,1,0,0,1,5.9,tt11006642,6.2,16919,tvSeries,Exact (title + year),0.3
2303,2365,Catfish: The TV Show,2012,16+,7.1/10,66/100,0,1,0,0,1,7.1,tt2498968,7.1,9733,tvSeries,Exact (title + year),0
2304,2366,Treadstone,2019,18+,7.0/10,66/100,0,1,0,0,1,7,tt8289480,6.9,13538,tvSeries,Exact (title + year),-0.0999999999999996
2305,2367,The Incredible Hulk,1977,7+,7.0/10,66/100,0,1,0,1,1,7,tt0077031,7,18232,tvSeries,Exact (title + year),0
2306,2368,"Sabrina, the Teenage Witch",1996,all,6.7/10,66/100,0,1,0,0,1,6.7,,,,,Unmatched,
2307,2369,X-Men: Evolution,2000,7+,7.8/10,66/100,0,1,0,1,1,7.8,tt0247827,7.8,14849,tvSeries,Exact (title + year),0
2308,2370,Death Parade,2015,18+,7.9/10,66/100,0,1,0,0,1,7.9,tt4279012,7.8,25500,tvMiniSeries,Exact (title + year),-0.100000000000001
2309,2371,NEXT,2020,16+,6.7/10,66/100,0,1,1,0,1,6.7,tt9315054,6.7,6431,tvSeries,Exact (title + year),0
2310,2372,The Pink Panther,1964,all,7.6/10,66/100,0,1,1,0,1,7.6,tt13505014,7.7,835,tvSeries,Exact (title + year),0.100000000000001
2311,2373,Golden Time,2013,16+,7.6/10,66/100,0,1,0,0,1,7.6,tt3105452,7.6,6753,tvSeries,Exact (title + year),0
2312,2374,Dollface,2019,18+,7.4/10,66/100,0,1,0,0,1,7.4,tt7661046,7.3,11808,tvSeries,Exact (title + year),-0.100000000000001
2313,2375,Taxi,1978,7+,7.7/10,66/100,0,1,0,0,1,7.7,tt0077089,7.7,17859,tvSeries,Exact (title + year),0
2314,2376,Being Mary Jane,2014,16+,7.5/10,66/100,0,1,0,0,1,7.5,tt2345481,7.6,4614,tvSeries,"Fuzzy (title exact, year +-1)",0.0999999999999996
2315,2377,Drunk History,2013,16+,7.8/10,65/100,0,1,0,0,1,7.8,tt2712612,7.8,13984,tvSeries,Exact (title + year),0
2316,2378,Twisted,2013,16+,7.3/10,65/100,0,1,0,0,1,7.3,tt2355844,7.2,10520,tvSeries,Exact (title + year),-0.0999999999999996
2317,2379,Brothers and Sisters,2006,16+,7.3/10,65/100,0,1,0,0,1,7.3,,,,,Unmatched,
2318,2380,Breakout Kings,2011,16+,7.3/10,65/100,0,1,0,0,1,7.3,tt1590961,7.2,16982,tvSeries,Exact (title + year),-0.0999999999999996
2319,2382,Scott & Bailey,2011,7+,8.0/10,65/100,0,1,0,0,1,8,tt1843678,8,12460,tvSeries,Exact (title + year),0
2320,2383,Little Britain,2003,18+,7.6/10,65/100,0,1,0,0,1,7.6,tt0358856,7.7,28291,tvSeries,Exact (title + year),0.100000000000001
2321,2384,Law & Order: Organized Crime,2021,16+,7.6/10,65/100,0,1,0,0,1,7.6,tt12677870,7.7,12814,tvSeries,Exact (title + year),0.100000000000001
2322,2385,Pinky and the Brain,1995,7+,7.8/10,65/100,0,1,0,0,1,7.8,tt0112123,7.8,35351,tvSeries,Exact (title + year),0
2323,2387,Ergo Proxy,2006,18+,8.0/10,65/100,0,1,0,0,1,8,tt0791205,7.8,19024,tvSeries,Exact (title + year),-0.2
2324,2388,Noragami,2014,16+,7.9/10,65/100,0,1,0,0,1,7.9,tt3225270,7.8,23293,tvSeries,Exact (title + year),-0.100000000000001
2325,2390,Primeval,2007,16+,7.3/10,65/100,0,1,0,0,1,7.3,tt0808096,7.2,16652,tvSeries,Exact (title + year),-0.0999999999999996
2326,2391,Face Off,2011,7+,8.2/10,65/100,0,1,0,0,1,8.2,tt1663641,8.2,7705,tvSeries,Exact (title + year),0
2327,2392,Love Island,2015,18+,5.2/10,65/100,0,1,0,0,1,5.2,tt4770018,5.3,5669,tvSeries,Exact (title + year),0.0999999999999996
2328,2393,Highlander: The Series,1992,16+,7.2/10,65/100,0,1,0,0,1,7.2,,,,,Unmatched,
2329,2395,Prison School,2015,18+,7.6/10,65/100,0,1,0,0,1,7.6,,,,,Unmatched,
2330,2396,Good Luck Charlie,2010,all,7.0/10,65/100,0,1,0,1,1,7,tt1415889,7.1,27514,tvSeries,Exact (title + year),0.0999999999999996
2331,2397,Medium,2005,16+,7.0/10,65/100,0,1,0,0,1,7,tt0412175,7.2,33415,tvSeries,Exact (title + year),0.2
2332,2398,Fire Force,2019,16+,7.7/10,65/100,0,1,0,0,1,7.7,tt9307686,7.6,21445,tvSeries,Exact (title + year),-0.100000000000001
2333,2399,Second Chance,2016,16+,7.5/10,65/100,0,1,0,0,1,7.5,tt4378456,7.4,13101,tvSeries,Exact (title + year),-0.0999999999999996
2334,2400,American Housewife,2016,7+,7.4/10,65/100,0,1,0,0,1,7.4,tt5396394,7.4,14036,tvSeries,Exact (title + year),0
2335,2401,The First,2018,18+,6.7/10,65/100,0,1,0,0,1,6.7,tt7412482,6.6,8559,tvSeries,Exact (title + year),-0.100000000000001
2336,2403,Reprisal,2019,18+,7.5/10,65/100,0,1,0,0,1,7.5,tt8594028,7.4,5041,tvSeries,Exact (title + year),-0.0999999999999996
2337,2404,Mushoku Tensei: Jobless Reincarnation,2021,16+,8.3/10,64/100,0,1,0,0,1,8.3,tt13293588,8.2,45550,tvSeries,Exact (title + year),-0.100000000000001
2338,2405,The Kids Are Alright,2018,7+,7.9/10,64/100,0,1,0,0,1,7.9,tt7440732,7.9,3927,tvSeries,Exact (title + year),0
2339,2406,Remington Steele,1982,7+,7.2/10,64/100,0,1,0,0,1,7.2,tt0083470,7.3,10991,tvSeries,Exact (title + year),0.0999999999999996
2340,2407,Saved by the Bell,1989,all,7.0/10,64/100,0,1,0,0,1,7,tt0096694,7.1,40105,tvSeries,Exact (title + year),0.0999999999999996
2341,2408,The Fades,2011,18+,7.7/10,64/100,0,1,0,0,1,7.7,tt1772379,7.5,7393,tvMiniSeries,Exact (title + year),-0.2
2342,2409,My Teen Romantic Comedy SNAFU,2013,16+,7.9/10,64/100,0,1,0,0,1,7.9,tt2703720,8,13715,tvSeries,Exact (title + year),0.0999999999999996
2343,2410,Station 19,2018,16+,6.7/10,64/100,0,1,0,0,1,6.7,tt7053188,7.1,25939,tvSeries,Exact (title + year),0.399999999999999
2344,2412,New Tricks,2003,7+,7.8/10,64/100,0,1,0,0,1,7.8,tt0362357,8,10157,tvSeries,Exact (title + year),0.2
2345,2414,The Mary Tyler Moore Show,1970,7+,8.1/10,64/100,0,1,0,0,1,8.1,tt0065314,8.3,11359,tvSeries,Exact (title + year),0.200000000000001
2346,2415,Hill Street Blues,1981,16+,8.1/10,64/100,0,1,0,0,1,8.1,tt0081873,8.2,11915,tvSeries,Exact (title + year),0.0999999999999996
2347,2416,Monster Musume: Everyday Life with Monster Girls,2015,18+,6.7/10,64/100,0,1,0,0,1,6.7,tt4831392,6.5,4281,tvMiniSeries,Exact (title + year),-0.2
2348,2417,The Conners,2018,7+,5.3/10,64/100,0,1,0,0,1,5.3,tt8595140,5.9,14712,tvSeries,Exact (title + year),0.600000000000001
2349,2418,NYPD Blue,1993,16+,7.6/10,64/100,0,1,1,0,1,7.6,tt0106079,7.8,18422,tvSeries,Exact (title + year),0.2
2350,2419,CSI: Miami,2002,16+,6.4/10,64/100,0,1,0,0,1,6.4,tt0313043,6.5,64757,tvSeries,Exact (title + year),0.0999999999999996
2351,2420,Metalocalypse,2006,18+,8.2/10,64/100,0,1,0,0,1,8.2,tt0839188,8.3,19212,tvSeries,Exact (title + year),0.100000000000001
2352,2421,America's Got Talent,2006,7+,5.8/10,64/100,0,1,0,0,1,5.8,tt0759364,5.8,11369,tvSeries,Exact (title + year),0
2353,2422,Fixer Upper,2013,all,8.2/10,64/100,0,1,0,0,1,8.2,tt4591390,8.1,3733,tvSeries,Exact (title + year),-0.0999999999999996
2354,2424,DCI Banks,2011,16+,7.6/10,64/100,0,1,0,0,1,7.6,tt1652216,7.7,10437,tvSeries,"Fuzzy (title exact, year +-1)",0.100000000000001
2355,2425,The Future Diary,2011,18+,7.6/10,64/100,0,1,0,0,1,7.6,tt2069441,7.4,23901,tvSeries,Exact (title + year),-0.199999999999999
2356,2426,Childrens Hospital,2008,18+,7.8/10,64/100,0,1,0,0,1,7.8,tt1325113,7.8,8693,tvSeries,Exact (title + year),0
2357,2427,The First 48,2004,18+,8.2/10,64/100,0,1,0,0,1,8.2,tt0423652,8.2,4808,tvSeries,Exact (title + year),0
2358,2428,Chopped,2009,all,7.5/10,64/100,0,1,0,0,1,7.5,,,,,Unmatched,
2359,2429,Sense and Sensibility,2008,16+,8.0/10,64/100,0,1,1,0,1,8,,,,,Unmatched,
2360,2430,House Hunters,1999,all,8.1/10,64/100,0,1,0,0,1,8.1,tt0369117,6.7,2081,tvSeries,Exact (title + year),-1.4
2361,2431,Teenage Mutant Ninja Turtles,2012,7+,7.8/10,64/100,0,1,0,0,1,7.8,tt1877889,7.9,18493,tvSeries,Exact (title + year),0.100000000000001
2362,2432,Flower of Evil,2020,"",8.8/10,64/100,0,1,0,0,1,8.8,tt11691684,8.5,19670,tvSeries,Exact (title + year),-0.300000000000001
2363,2434,Monogatari,2009,16+,8.0/10,64/100,0,1,0,0,1,8,,,,,Unmatched,
2364,2435,Prisoners of War,2010,"",8.4/10,63/100,0,1,0,0,1,8.4,tt1676462,8.3,2971,tvSeries,"Fuzzy (title exact, year +-1)",-0.0999999999999996
2365,2436,Clique,2017,18+,7.0/10,63/100,0,1,0,0,1,7,tt6563112,6.9,3514,tvSeries,Exact (title + year),-0.0999999999999996
2366,2437,Atlantis,2013,7+,6.6/10,63/100,0,1,0,0,1,6.6,tt2705602,6.5,12974,tvSeries,Exact (title + year),-0.0999999999999996
2367,2438,Travel Man: 48 Hours in...,2015,7+,8.3/10,63/100,0,1,0,0,1,8.3,tt4719744,8.1,3787,tvSeries,Exact (title + year),-0.200000000000001
2368,2439,Chowder,2007,7+,7.3/10,63/100,0,1,0,0,1,7.3,tt1140100,7.3,17008,tvSeries,Exact (title + year),0
2369,2440,The Hardy Boys,2020,7+,7.0/10,63/100,0,1,0,0,1,7,tt11252090,7,4148,tvSeries,Exact (title + year),0
2370,2442,Shots Fired,2017,16+,6.5/10,63/100,0,1,0,0,1,6.5,tt5093452,6.8,2557,tvSeries,Exact (title + year),0.3
2371,2443,National Treasure,2016,"",7.4/10,63/100,0,1,0,1,1,7.4,tt5571524,7.3,3551,tvMiniSeries,Exact (title + year),-0.100000000000001
2372,2444,The Familiar of Zero,2006,16+,7.0/10,63/100,0,1,0,0,1,7,tt0978553,6.9,2896,tvMiniSeries,Exact (title + year),-0.0999999999999996
2373,2445,The Brady Bunch,1969,all,6.7/10,63/100,0,1,0,0,1,6.7,tt0063878,6.8,17195,tvSeries,Exact (title + year),0.0999999999999996
2374,2446,Four Weddings and a Funeral,2019,18+,7.2/10,63/100,0,1,0,0,1,7.2,tt7587362,7.2,6877,tvMiniSeries,Exact (title + year),0
2375,2448,Hamilton's Pharmacopeia,2016,18+,8.9/10,63/100,0,1,0,0,1,8.9,,,,,Unmatched,
2376,2449,The New York Times Presents,2020,18+,6.7/10,63/100,0,1,0,0,1,6.7,tt12673630,6.8,652,tvSeries,Exact (title + year),0.0999999999999996
2377,2450,What's Wrong with Secretary Kim,2018,all,8.1/10,63/100,0,1,0,0,1,8.1,tt8242904,8,25923,tvSeries,Exact (title + year),-0.0999999999999996
2378,2452,The Great North,2021,16+,6.5/10,63/100,0,1,0,0,1,6.5,tt9140632,7,7546,tvSeries,Exact (title + year),0.5
2379,2453,The Ultimate Fighter,2005,16+,7.8/10,63/100,0,1,0,0,1,7.8,tt0445912,7.8,3370,tvSeries,Exact (title + year),0
2380,2455,Tiny Toon Adventures,1990,all,7.5/10,63/100,0,1,0,0,1,7.5,tt0098929,7.5,15309,tvSeries,Exact (title + year),0
2381,2456,Foster's Home for Imaginary Friends,2004,7+,7.6/10,63/100,0,1,0,0,1,7.6,tt0419326,7.5,27104,tvSeries,Exact (title + year),-0.0999999999999996
2382,2457,The Tonight Show Starring Jimmy Fallon,2014,16+,7.2/10,63/100,0,1,0,0,1,7.2,tt3444938,7,20290,tvSeries,Exact (title + year),-0.2
2383,2458,Barkskins,2020,18+,7.3/10,63/100,0,1,0,0,1,7.3,tt9426272,7.3,2809,tvSeries,Exact (title + year),0
2384,2459,River Monsters,2009,7+,8.1/10,63/100,0,1,1,0,1,8.1,tt1476750,8.2,6516,tvSeries,Exact (title + year),0.0999999999999996
2385,2460,The Dick Van Dyke Show,1961,all,8.3/10,63/100,0,1,0,0,1,8.3,tt0054533,8.5,13312,tvSeries,Exact (title + year),0.199999999999999
2386,2461,Yu-Gi-Oh! GX,2004,all,6.8/10,63/100,0,1,0,0,1,6.8,tt0493334,6.9,6114,tvSeries,Exact (title + year),0.100000000000001
2387,2462,Highschool of the Dead,2010,18+,7.2/10,63/100,0,1,0,0,1,7.2,tt1685401,7.1,18522,tvSeries,Exact (title + year),-0.100000000000001
2388,2464,While You Were Sleeping,2017,"",8.4/10,63/100,0,1,0,1,1,8.4,tt6256484,8.2,13147,tvSeries,Exact (title + year),-0.200000000000001
2389,2465,The Marvelous Misadventures of Flapjack,2008,7+,7.8/10,63/100,0,1,0,0,1,7.8,tt1178180,7.8,18213,tvSeries,Exact (title + year),0
2390,2466,Difficult People,2015,18+,7.0/10,63/100,0,1,0,0,1,7,tt4676574,7.1,4949,tvSeries,Exact (title + year),0.0999999999999996
2391,2467,Reba,2001,7+,6.5/10,63/100,0,1,0,0,1,6.5,tt0284722,6.8,19819,tvSeries,Exact (title + year),0.3
2392,2468,The Event,2010,16+,7.0/10,62/100,0,1,0,0,1,7,tt1582459,7,27082,tvSeries,Exact (title + year),0
2393,2469,American Gothic,1995,7+,8.1/10,62/100,0,1,0,0,1,8.1,tt0111880,8.1,5289,tvSeries,Exact (title + year),0
2394,2470,Garfield and Friends,1988,7+,7.3/10,62/100,0,1,0,0,1,7.3,tt0094469,7.2,15141,tvSeries,Exact (title + year),-0.0999999999999996
2395,2471,Home Economics,2021,7+,6.2/10,62/100,0,1,0,0,1,6.2,tt9214684,7,7153,tvSeries,Exact (title + year),0.8
2396,2472,Clannad After Story,2009,7+,8.6/10,62/100,0,1,0,0,1,8.6,,,,,Unmatched,
2397,2473,The Choe Show,2021,"",8.5/10,62/100,0,1,0,0,1,8.5,tt14535092,8.4,598,tvSeries,Exact (title + year),-0.0999999999999996
2398,2474,Bless This Mess,2019,7+,6.9/10,62/100,0,1,0,0,1,6.9,tt9418572,7,5392,tvSeries,Exact (title + year),0.0999999999999996
2399,2475,Horrible Histories,2009,7+,8.8/10,62/100,0,1,1,0,1,8.8,tt1400819,8.7,6909,tvSeries,Exact (title + year),-0.100000000000001
2400,2476,grown-ish,2018,16+,6.4/10,62/100,0,1,0,0,1,6.4,tt7018644,6.6,7322,tvSeries,Exact (title + year),0.199999999999999
2401,2478,Duncanville,2020,16+,6.0/10,62/100,0,1,0,0,1,6,tt9073898,6.4,2903,tvSeries,Exact (title + year),0.4
2402,2479,The Guest Book,2017,18+,7.2/10,62/100,0,1,0,0,1,7.2,tt5990096,7.3,4346,tvSeries,Exact (title + year),0.0999999999999996
2403,2480,Speechless,2016,7+,7.6/10,62/100,0,1,0,0,1,7.6,tt5592146,7.6,9115,tvSeries,Exact (title + year),0
2404,2481,Intervention,2005,16+,7.8/10,62/100,0,1,0,0,1,7.8,tt0450920,7.9,3230,tvSeries,Exact (title + year),0.100000000000001
2405,2482,K.C. Undercover,2015,all,6.2/10,62/100,0,1,0,1,1,6.2,tt3598030,6.5,8061,tvSeries,Exact (title + year),0.3
2406,2483,The Three Stooges,1934,all,8.6/10,62/100,0,1,0,0,1,8.6,,,,,Unmatched,
2407,2485,Dragon Ball GT,1996,7+,6.8/10,62/100,0,1,0,0,1,6.8,tt0139774,6.8,32180,tvSeries,Exact (title + year),0
2408,2486,Melissa & Joey,2010,16+,7.0/10,62/100,0,1,0,0,1,7,tt1597420,7,20550,tvSeries,Exact (title + year),0
2409,2487,The Bob Newhart Show,1972,all,8.1/10,62/100,0,1,0,0,1,8.1,tt0068049,8.1,7664,tvSeries,Exact (title + year),0
2410,2488,General Hospital,1963,16+,6.5/10,62/100,0,1,0,0,1,6.5,tt0056758,6.7,6286,tvSeries,Exact (title + year),0.2
2411,2489,Lupin the Third,1971,16+,7.9/10,62/100,0,1,0,0,1,7.9,,,,,Unmatched,
2412,2490,Charlotte,2015,16+,7.6/10,62/100,0,1,0,0,1,7.6,tt4574736,7.5,12025,tvMiniSeries,Exact (title + year),-0.0999999999999996
2413,2491,Mr. Mayor,2021,16+,6.3/10,62/100,0,1,0,0,1,6.3,tt10662034,6.4,5659,tvSeries,Exact (title + year),0.100000000000001
