title,year,age,imdb_rating_catalog_2021,rotten_tomatoes,hulu,prime_video,disney_plus,n_platforms,exclusive,imdb_ratecount_2021,hours_viewed_2023,views_2023,available_globally_ever,available_globally_always,release_date_earliest,n_seasons_aggregated,tconst,imdb_title_type,rotten_tomatoes_numeric,log_hours_viewed_2023,log_imdb_ratecount_2021
Creator's File: GOLD,2021,Unknown,6.5,40/100,0,0,0,1,TRUE,8,100000,,FALSE,FALSE,2021-06-03,1,tt14611486,tvSeries,40,11.5129354649202,2.19722457733622
Elite Short Stories: Guzmán Caye Rebe,2021,18+,7.5,60/100,0,0,0,1,TRUE,491,300000,300000,TRUE,TRUE,2021-06-14,2,tt14668192,tvMiniSeries,60,12.6115410869661,6.19847871649231
Elite Short Stories: Carla Samuel,2021,18+,7,63/100,0,0,0,1,TRUE,257,900000,700000,TRUE,TRUE,2021-06-17,2,tt14675560,tvMiniSeries,63,13.7101511534169,5.55295958492162
Elite Short Stories: Omar Ander Alexis,2021,18+,7.4,59/100,0,0,0,1,TRUE,314,200000,200000,TRUE,TRUE,2021-06-16,2,tt14676004,tvMiniSeries,59,12.2060776455177,5.75257263882563
Penguin Town,2021,Unknown,8,59/100,0,0,0,1,TRUE,56,2600000,300000,TRUE,TRUE,2021-06-16,2,tt14677850,tvSeries,59,14.771022387607,4.04305126783455
The Garfield Show,2009,all,5.4,46/100,0,0,0,1,TRUE,2138,117700000,4500000,FALSE,FALSE,,8,tt1470837,tvSeries,46,18.5836495807267,7.66809370908241
Use for My Talent,2021,Unknown,,45/100,0,0,0,1,TRUE,53,8300000,200000,FALSE,FALSE,,2,tt14747972,tvSeries,45,15.9317661932487,3.98898404656427
Pawn Stars,2009,7+,7.2,65/100,1,1,0,3,FALSE,15585,21900000,1000000,FALSE,FALSE,,3,tt1492088,tvSeries,65,16.9019972404488,9.65412835440351
Hoarders,2009,7+,6.4,59/100,1,0,0,2,FALSE,2643,57900000,2500000,FALSE,FALSE,,4,tt1497563,tvSeries,59,17.8742279598144,7.88004820097158
Bo on the Go!,2007,all,4,35/100,0,0,0,1,TRUE,102,6300000,400000,FALSE,FALSE,,2,tt1516172,tvSeries,35,15.6560603500919,4.63472898822964
The Walking Dead,2010,18+,8.2,93/100,0,0,0,1,TRUE,874835,1272500000,46800000,FALSE,FALSE,,22,tt1520211,tvSeries,93,20.9642493071748,13.6817917192014
Dinosaur King,2007,7+,5.7,43/100,0,0,0,1,TRUE,587,28300000,600000,FALSE,FALSE,,2,tt1524993,tvSeries,43,17.1583723979492,6.37672694789863
Borgen,2010,18+,8.5,79/100,0,0,0,1,TRUE,20760,26000000,1000000,TRUE,TRUE,,6,tt1526318,tvSeries,79,17.0736071344473,9.94083150567655
Shameless,2011,18+,8.5,90/100,1,1,0,3,FALSE,211108,28900000,1500000,FALSE,FALSE,,22,tt1586680,tvSeries,90,17.1793521876847,12.2601298667505
Victorious,2010,7+,6.9,68/100,0,0,0,1,TRUE,21234,164400000,10100000,FALSE,FALSE,,6,tt1604099,tvSeries,68,18.9178130466691,9.96340604274737
Downton Abbey,2010,16+,8.7,83/100,0,1,0,2,FALSE,168315,264900000,12900000,FALSE,FALSE,,12,tt1606375,tvSeries,83,19.3948629580173,12.0335984439906
Angel Beats!,2010,16+,7.7,63/100,0,0,0,1,TRUE,12385,100000,,FALSE,FALSE,,1,tt1639109,tvSeries,63,11.5129354649202,9.42432208149801
Ancient Aliens,2010,7+,7.2,67/100,1,1,0,3,FALSE,9988,29100000,2800000,FALSE,FALSE,,5,tt1643266,tvSeries,67,17.186248766506,9.20923976653215
The Ultimatum,2009,Unknown,5.4,33/100,0,0,0,1,TRUE,5,100000,,FALSE,FALSE,,1,tt1682704,tvSeries,33,11.5129354649202,1.79175946922806
La Reina del Sur,2011,18+,8,62/100,0,0,0,1,TRUE,2153,758200000,3200000,TRUE,FALSE,2011-09-05,6,tt1704637,tvSeries,62,20.4464577623654,7.67508185771633
Trollhunters: Tales of Arcadia,2016,7+,8.4,69/100,0,0,0,1,TRUE,14076,94600000,6200000,TRUE,TRUE,2016-12-23,6,tt1734135,tvSeries,69,18.3651680445929,9.55229753882796
My Little Pony: Friendship Is Magic,2010,7+,7.6,68/100,1,0,0,2,FALSE,19311,98100000,4700000,TRUE,FALSE,,11,tt1751105,tvSeries,68,18.4014979347293,9.86848194333731
Iris,2009,Unknown,7.9,56/100,0,0,0,1,TRUE,1767,8900000,200000,FALSE,FALSE,,2,tt1757202,tvSeries,56,16.0015619470619,7.47760424319759
Dash & Lily,2020,7+,8,65/100,0,0,0,1,TRUE,12303,11300000,3000000,TRUE,TRUE,2020-11-10,2,tt1758589,tvMiniSeries,65,16.2403133721781,9.41767969174543
Puella Magi Madoka Magica,2011,16+,8.3,65/100,1,0,0,2,FALSE,7879,700000,100000,FALSE,FALSE,,2,tt1773185,tvMiniSeries,65,13.458837042596,8.97208318285193
Blue Exorcist,2011,16+,7.4,62/100,1,0,0,2,FALSE,11498,4400000,300000,FALSE,FALSE,,2,tt1799631,tvSeries,62,15.2971153261612,9.35001535404867
Aurora,2010,Unknown,,14/100,1,0,0,2,FALSE,183,200000,,FALSE,FALSE,2019-04-25,1,tt1807106,tvSeries,14,12.2060776455177,5.21493575760899
Wakfu,2008,7+,8.2,56/100,0,0,0,1,TRUE,1263,21700000,1300000,TRUE,TRUE,2014-09-12,6,tt1807824,tvSeries,56,16.8928228645936,7.1420365747068
Teen Mom 2,2011,7+,4.3,55/100,0,1,0,2,FALSE,2134,500000,,FALSE,FALSE,,2,tt1821220,tvSeries,55,13.1223653774023,7.66622192566273
New Girl,2011,16+,7.7,85/100,0,0,0,1,TRUE,198083,125100000,,FALSE,FALSE,,7,tt1826940,tvSeries,85,18.6446239834307,12.1964464621355
Top Boy,2011,18+,8.4,77/100,0,0,0,1,TRUE,14419,205600000,25600000,TRUE,TRUE,2019-09-13,5,tt1830379,tvSeries,77,19.1414430964091,9.57637141083894
Longmire,2012,16+,8.3,80/100,0,0,0,1,TRUE,30203,99600000,5300000,FALSE,FALSE,2013-05-15,12,tt1836037,tvSeries,80,18.416672732595,10.3157296449233
13 Reasons Why,2017,18+,7.6,79/100,0,0,0,1,TRUE,262804,149500000,5800000,TRUE,TRUE,2017-03-31,8,tt1837492,tvSeries,79,18.822806957484,12.4791675912868
House of Cards,2013,18+,8.7,88/100,0,0,0,1,TRUE,473776,145700000,7200000,TRUE,FALSE,2013-02-01,12,tt1856010,tvSeries,88,18.7970602780289,13.0684920258392
Daughters of Destiny,2017,Unknown,,36/100,0,0,0,1,TRUE,805,1000000,100000,TRUE,TRUE,2017-07-28,2,tt1877895,tvMiniSeries,36,13.8155115579638,6.69208374250663
The Woods,2020,18+,6.5,58/100,0,0,0,1,TRUE,4525,12700000,1200000,TRUE,TRUE,2020-06-12,2,tt1910645,tvMiniSeries,58,16.357112630169,8.41759382619348
Lilyhammer,2012,18+,8,76/100,0,0,0,1,TRUE,27181,13700000,1000000,FALSE,FALSE,2012-02-06,6,tt1958961,tvSeries,76,16.4329064637911,10.2103102685153
Rita,2012,16+,8.1,64/100,0,0,0,1,TRUE,7933,15600000,1300000,TRUE,TRUE,2013-08-14,10,tt1973692,tvSeries,64,16.5627815363223,8.97891260107428
Call the Midwife,2012,16+,8.4,78/100,0,0,0,1,TRUE,21081,115400000,9100000,FALSE,FALSE,,23,tt1983079,tvSeries,78,18.5639149207038,9.95617487481513
Fate/Zero,2011,18+,8.3,64/100,0,0,0,1,TRUE,10874,300000,,FALSE,FALSE,,2,tt2051178,tvSeries,64,12.6115410869661,9.29422185595688
TIGER & BUNNY,2011,16+,7.4,52/100,1,0,0,2,FALSE,797,700000,,TRUE,TRUE,2016-12-13,1,tt2061527,tvSeries,52,13.458837042596,6.68210859744981
Oscar's Oasis,2010,Unknown,7.5,42/100,0,0,0,1,TRUE,493,21200000,1000000,FALSE,FALSE,,2,tt2080922,tvSeries,42,16.8695117868121,6.20253551718792
Black Mirror,2011,18+,8.8,92/100,0,0,0,1,TRUE,462672,438700000,41400000,TRUE,FALSE,2013-02-28,12,tt2085059,tvSeries,92,19.8993263684159,13.0447758200479
Transformers: Rescue Bots,2012,7+,6.5,50/100,0,1,0,2,FALSE,784,6200000,300000,FALSE,FALSE,,2,tt2139371,tvSeries,50,15.6400600113056,6.66568371778241
MeatEater,2012,16+,7.7,51/100,0,0,0,1,TRUE,1216,2700000,400000,TRUE,TRUE,2019-10-18,2,tt2169245,tvSeries,51,14.8087627013449,7.10414409298753
Marco Polo,2014,18+,8,77/100,0,1,0,2,FALSE,66364,57500000,3200000,TRUE,TRUE,2014-12-12,4,tt2189461,tvSeries,77,17.8672955231589,11.1029250880603
Arrow,2012,16+,7.5,84/100,0,0,0,1,TRUE,412411,271800000,7300000,FALSE,FALSE,,16,tt2193021,tvSeries,84,19.4205770633605,12.9297781286647
Beauty and the Beast,2012,7+,7,69/100,0,0,1,2,FALSE,35156,5000000,,FALSE,FALSE,,1,tt2193041,tvSeries,69,15.4249486703984,10.4675790239267
Mia and Me,2012,all,6.6,45/100,0,0,0,1,TRUE,539,7900000,300000,FALSE,FALSE,,4,tt2203143,tvSeries,45,15.8823734440195,6.29156913955832
Last Tango in Halifax,2012,16+,8.3,73/100,0,0,0,1,TRUE,5770,4900000,500000,FALSE,FALSE,,8,tt2216156,tvSeries,73,15.4047459671625,8.66060065471097
Sword Art Online,2012,18+,7.6,71/100,1,0,0,2,FALSE,38586,4600000,200000,FALSE,FALSE,,2,tt2250192,tvSeries,71,15.3415670788506,10.5606707111625
Altered Carbon,2018,18+,8,83/100,0,0,0,1,TRUE,147232,49100000,2900000,TRUE,TRUE,2018-02-02,4,tt2261227,tvSeries,83,17.7093696131313,11.8997716449339
Girls und Panzer,2012,16+,7.4,52/100,1,0,0,2,FALSE,1015,100000,,FALSE,FALSE,,1,tt2294076,tvMiniSeries,52,11.5129354649202,6.92362862813843
Meet the Adebanjos,2012,7+,7.6,37/100,0,0,0,1,TRUE,59,400000,,FALSE,FALSE,,3,tt2344781,tvSeries,37,12.899222326087,4.0943445622221
Kuroko's Basketball,2012,Unknown,8.3,72/100,0,0,0,1,TRUE,6116,59300000,2500000,FALSE,FALSE,,6,tt2348803,tvSeries,72,17.8981198808314,8.71882705924257
Orange Is the New Black,2013,18+,8,87/100,0,0,0,1,TRUE,282734,425400000,15900000,TRUE,TRUE,2013-07-11,14,tt2372162,tvSeries,87,19.8685404630811,12.5522653421733
The Next Step,2013,all,6.2,57/100,0,0,0,1,TRUE,1679,4300000,200000,FALSE,FALSE,,5,tt2374744,tvSeries,57,15.2741258132219,7.42654907239731
Pac-Man and the Ghostly Adventures,2013,7+,4.9,48/100,0,1,0,2,FALSE,534,1500000,100000,FALSE,FALSE,,2,tt2392179,tvSeries,48,14.2209763327389,6.28226674689601
Shadow and Bone,2021,16+,7.7,82/100,0,0,0,1,TRUE,53025,341300000,6500000,TRUE,TRUE,2021-04-23,4,tt2403776,tvSeries,82,19.6482724168069,10.8785376382838
The Bridge,2013,18+,7.6,69/100,1,0,0,2,FALSE,18031,11700000,600000,FALSE,FALSE,,8,tt2406376,tvSeries,69,16.2750994852381,9.79990323627956
Sense8,2015,18+,8.3,84/100,0,0,0,1,TRUE,142819,29500000,1000000,TRUE,TRUE,2015-06-05,4,tt2431438,tvSeries,84,17.1999008552084,11.8693403751031
Wentworth,2013,18+,8.6,73/100,0,0,0,1,TRUE,17834,71800000,4200000,FALSE,FALSE,,16,tt2433738,tvSeries,73,18.089395047946,9.78891809779299
Peaky Blinders,2013,18+,8.8,93/100,0,0,0,1,TRUE,380565,507400000,45500000,FALSE,FALSE,2014-09-30,12,tt2442560,tvSeries,93,20.0448102071003,12.8494148972211
HAPPY!,2017,18+,8.2,77/100,0,0,0,1,TRUE,34400,14500000,1000000,TRUE,TRUE,2018-04-26,4,tt2452242,tvSeries,77,16.4896592763563,10.4458409127064
The Night Shift,2014,16+,7.4,66/100,0,0,0,1,TRUE,11198,5300000,400000,FALSE,FALSE,,8,tt2477230,tvSeries,66,15.4832175672016,9.32357976758269
Sam & Cat,2013,7+,5.7,59/100,0,0,0,1,TRUE,7924,158100000,5600000,FALSE,FALSE,,2,tt2487090,tvSeries,59,18.8787383085048,8.97777759874548
El Reemplazante,2012,16+,8.5,47/100,0,0,0,1,TRUE,636,2100000,,FALSE,FALSE,,2,tt2488050,tvMiniSeries,47,14.557448378884,6.45676965557216
Lupin,2021,18+,7.5,87/100,0,0,0,1,TRUE,69419,472100000,92100000,TRUE,TRUE,2021-01-08,5,tt2531336,tvSeries,87,19.9727013876347,11.1479302894158
EastSiders,2012,Unknown,6.9,54/100,0,0,0,1,TRUE,2383,400000,,TRUE,TRUE,,4,tt2558816,tvSeries,54,12.899222326087,7.77653502818524
Attack on Titan,2013,18+,9,95/100,1,0,0,2,FALSE,234365,52100000,2900000,FALSE,FALSE,,6,tt2560140,tvSeries,95,17.7686755259175,12.3646392749695
Miraculous: Tales of Ladybug & Cat Noir,2015,7+,7.7,73/100,0,0,0,1,TRUE,7761,113700000,5800000,FALSE,FALSE,,2,tt2580046,tvSeries,73,18.5490739675158,8.95699531192885
Sammy & Co,2014,Unknown,5.3,35/100,0,0,0,1,TRUE,24,4300000,100000,FALSE,FALSE,,2,tt2580128,tvSeries,35,15.2741258132219,3.2188758248682
Derek,2013,7+,8,72/100,0,0,0,1,TRUE,28937,2900000,700000,TRUE,TRUE,2013-09-12,6,tt2616280,tvSeries,72,14.8802216397842,10.272910889297
The Originals,2013,16+,8.2,80/100,0,0,0,1,TRUE,121156,80000000,1800000,FALSE,FALSE,,10,tt2632424,tvSeries,80,18.1975372051382,11.7048425041875
Hostages,2013,16+,6.7,62/100,0,0,0,1,TRUE,9657,1000000,100000,FALSE,FALSE,,3,tt2647258,tvSeries,62,13.8155115579638,9.17554186643349
The 100,2014,16+,7.6,86/100,0,0,0,1,TRUE,224183,436700000,23100000,FALSE,FALSE,,14,tt2661044,tvSeries,86,19.8947570207457,12.3202224222208
Narcos,2015,18+,8.8,90/100,0,0,0,1,TRUE,370855,213000000,10200000,TRUE,TRUE,2015-08-28,6,tt2707408,tvSeries,90,19.1768027283685,12.823569126082
Black Ink Crew New York,2013,16+,4.6,49/100,1,0,0,2,FALSE,356,100000,,FALSE,FALSE,,1,tt2738096,tvSeries,49,11.5129354649202,5.87773578177964
The Blacklist,2013,16+,8,88/100,0,0,0,1,TRUE,207861,1072000000,30200000,FALSE,FALSE,,20,tt2741602,tvSeries,88,20.7927919005279,12.244629676957
"That Winter, the Wind Blows",2013,Unknown,7.7,50/100,0,0,0,1,TRUE,1510,17500000,500000,FALSE,FALSE,,2,tt2806646,tvMiniSeries,50,16.6777114960366,7.32052696227274
Velvet,2014,16+,8.1,62/100,0,0,0,1,TRUE,5372,57500000,1600000,FALSE,FALSE,,8,tt2955402,tvSeries,62,17.8672955231589,8.58914169072882
Dare Me,2019,18+,6.7,66/100,0,0,0,1,TRUE,3835,13000000,900000,FALSE,FALSE,2020-03-20,2,tt2983222,tvSeries,66,16.3804599923489,8.25218543600333
Outlander,2014,18+,8.4,88/100,0,0,0,1,TRUE,132777,434400000,16300000,FALSE,FALSE,2016-03-31,14,tt3006802,tvSeries,88,19.889476328886,11.7964338396503
Locke & Key,2020,16+,7.4,77/100,0,0,0,1,TRUE,45895,104900000,5600000,TRUE,TRUE,2020-02-07,6,tt3007572,tvSeries,77,18.4685180828994,10.7341332462817
Turbo FAST,2013,7+,6.5,43/100,0,0,0,1,TRUE,497,5000000,,FALSE,FALSE,2013-12-24,3,tt3010520,tvSeries,43,15.4249486703984,6.21060007702465
Better Call Saul,2015,18+,8.8,94/100,0,0,0,1,TRUE,341285,455900000,18200000,FALSE,FALSE,2015-02-08,12,tt3032476,tvSeries,94,19.9377840473771,12.7404761144226
Mother Goose Club,2010,Unknown,7.4,43/100,0,0,0,1,TRUE,152,5500000,900000,FALSE,FALSE,,4,tt3040470,tvSeries,43,15.5202588320209,5.03043792139244
Man Down,2013,18+,7.6,58/100,0,0,0,1,TRUE,3375,2400000,400000,FALSE,FALSE,,8,tt3063454,tvSeries,58,14.6909797119848,8.12444685571585
Shtisel,2013,16+,8.6,65/100,0,0,0,1,TRUE,5618,2100000,,TRUE,TRUE,2018-12-14,3,tt3069894,tvSeries,65,14.557448378884,8.6339089911122
The Chase,2013,all,7.4,50/100,1,0,0,2,FALSE,757,500000,,FALSE,FALSE,,1,tt3077336,tvSeries,50,13.1223653774023,6.63068338564237
Rabbids Invasion,2013,7+,5,50/100,1,0,0,2,FALSE,1502,28900000,1100000,FALSE,FALSE,,6,tt3105674,tvSeries,50,17.1793521876847,7.31521838975298
Sailor Moon Crystal,2014,16+,8,62/100,1,0,0,2,FALSE,1868,7600000,800000,FALSE,FALSE,,6,tt3124992,tvSeries,62,15.8436589368355,7.53315880745556
How to Get Away with Murder,2014,16+,8.1,83/100,1,0,0,2,FALSE,134305,262200000,12100000,FALSE,FALSE,,12,tt3205802,tvSeries,83,19.3846181331078,11.8078760576117
Tayo the Little Bus,2010,Unknown,5.6,40/100,1,1,0,3,FALSE,131,20100000,2000000,TRUE,FALSE,,4,tt3270208,tvSeries,40,16.8162304227805,4.88280192258637
Unbreakable Kimmy Schmidt,2015,16+,7.6,79/100,0,0,0,1,TRUE,64978,31600000,2300000,TRUE,TRUE,2015-03-06,8,tt3339966,tvSeries,79,17.2686677102027,11.0818194197541
Let's Eat,2013,16+,7.7,55/100,0,0,0,1,TRUE,525,500000,,TRUE,TRUE,,1,tt3385484,tvSeries,55,13.1223653774023,6.26530121273771
BoJack Horseman,2014,18+,8.7,86/100,0,0,0,1,TRUE,120928,111300000,9600000,TRUE,TRUE,2014-08-22,12,tt3398228,tvSeries,86,18.5277398252305,11.7029588754985
Some Assembly Required,2014,all,3.7,44/100,0,1,0,2,FALSE,756,26200000,1300000,TRUE,FALSE,2015-06-19,4,tt3441810,tvSeries,44,17.0812700068993,6.62936325343745
Are You The One?,2014,16+,6.5,61/100,1,0,0,2,FALSE,1958,3900000,,FALSE,FALSE,,2,tt3484274,tvSeries,61,15.1764873675101,7.58018941794454
Madam Secretary,2014,16+,7.6,73/100,0,0,0,1,TRUE,20462,97600000,3500000,FALSE,FALSE,,12,tt3501074,tvSeries,73,18.3963880616292,9.92637365632283
iZombie,2015,16+,7.8,80/100,0,0,0,1,TRUE,61628,74500000,3800000,FALSE,FALSE,,10,tt3501584,tvSeries,80,18.1263096967726,11.0288878179606
Bloodline,2015,18+,7.9,76/100,0,0,0,1,TRUE,45398,82400000,3400000,FALSE,FALSE,2015-03-20,6,tt3520702,tvSeries,76,18.2270960070156,10.7232453573551
Schitt's Creek,2015,16+,8.5,86/100,0,0,0,1,TRUE,84994,62500000,6100000,FALSE,FALSE,,12,tt3526078,tvSeries,86,17.9506771307066,11.3503477102129
Autumn's Concerto,2009,16+,8,50/100,0,0,0,1,TRUE,398,3500000,100000,TRUE,TRUE,,2,tt3530668,tvSeries,50,15.0682738121739,5.98896141688986
Black Money Love,2014,Unknown,7.3,61/100,0,0,0,1,TRUE,5197,80900000,300000,FALSE,FALSE,,2,tt3565486,tvSeries,61,18.2087243943897,8.55602921520144
Jane the Virgin,2014,16+,7.8,80/100,0,0,0,1,TRUE,40680,291100000,7700000,TRUE,FALSE,,10,tt3566726,tvSeries,80,19.4891774121511,10.6135164319646
Puffin Rock,2015,all,8.7,49/100,0,0,0,1,TRUE,765,21300000,2500000,TRUE,FALSE,2015-09-01,4,tt3590338,tvSeries,49,16.874217677628,6.64118216974059
Henry Danger,2014,all,5.7,61/100,0,0,0,1,TRUE,3765,279300000,14300000,FALSE,FALSE,,10,tt3596174,tvSeries,61,19.4477970344958,8.2337687092171
"Nicky, Ricky, Dicky & Dawn",2014,all,5.2,51/100,0,0,0,1,TRUE,2065,116200000,7100000,FALSE,FALSE,,8,tt3596176,tvSeries,51,18.5708234109879,7.63336964967958
Bella and the Bulldogs,2015,all,5.4,53/100,0,0,0,1,TRUE,1484,37100000,2300000,FALSE,FALSE,,4,tt3596178,tvSeries,53,17.4291275545318,7.3031700512368
Grace and Frankie,2015,18+,8.3,80/100,0,0,0,1,TRUE,40701,138000000,9400000,TRUE,TRUE,2015-05-08,14,tt3609352,tvSeries,80,18.7427642503679,10.6140325102725
VeggieTales In The House,2014,all,4.4,39/100,0,0,0,1,TRUE,265,100000,,FALSE,FALSE,,1,tt3692064,tvSeries,39,11.5129354649202,5.5834963087817
She's Gotta Have It,2017,18+,6.8,64/100,0,0,0,1,TRUE,4223,2000000,200000,TRUE,TRUE,2017-11-23,4,tt3713588,tvSeries,64,14.5086582385241,8.3485378253861
Hap and Leonard,2016,18+,7.7,61/100,0,0,0,1,TRUE,6928,700000,,FALSE,FALSE,,3,tt3729898,tvSeries,61,13.458837042596,8.84347078162738
Real Rob,2015,18+,6.4,48/100,0,0,0,1,TRUE,2594,2600000,200000,TRUE,TRUE,2015-11-30,4,tt3741346,tvSeries,48,14.771022387607,7.86134179559999
Akame ga Kill!,2014,18+,7.8,68/100,1,0,0,2,FALSE,18489,7600000,800000,FALSE,FALSE,,2,tt3742982,tvSeries,68,15.8436589368355,9.82498532438117
Gotham,2014,16+,7.8,83/100,0,0,0,1,TRUE,214938,37900000,100000,FALSE,FALSE,,6,tt3749900,tvSeries,83,17.4504616964379,12.2781095459232
People Just Do Nothing,2014,18+,8.5,61/100,0,0,0,1,TRUE,4620,3600000,700000,FALSE,FALSE,,9,tt3762198,tvSeries,61,15.0964446812041,8.43836641087027
All Hail King Julien,2014,7+,7.1,53/100,0,0,0,1,TRUE,1651,47500000,3900000,TRUE,TRUE,2014-12-19,10,tt3807022,tvSeries,53,17.6762402900575,7.40974195408092
The Adventures of Puss in Boots,2015,7+,6.7,51/100,0,0,0,1,TRUE,1447,69300000,3500000,FALSE,FALSE,2015-01-16,12,tt3807034,tvSeries,51,18.0539554785902,7.27793857294566
Versailles,2015,18+,7.9,73/100,0,0,0,1,TRUE,14575,10100000,300000,FALSE,FALSE,,4,tt3830558,tvSeries,73,16.1280460808214,9.58713161949974
Spotless,2015,Unknown,7.8,67/100,0,0,0,1,TRUE,3379,1700000,100000,FALSE,FALSE,2016-05-10,2,tt3834000,tvSeries,67,14.3461393972616,8.12563098847707
The Son,2017,16+,7.5,67/100,1,0,0,2,FALSE,5490,1000000,,FALSE,FALSE,2019-07-26,1,tt3839822,tvSeries,67,13.8155115579638,8.61086566727887
Z Nation,2014,16+,6.7,68/100,0,0,0,1,TRUE,33556,47800000,1800000,FALSE,FALSE,,10,tt3843168,tvSeries,68,17.6825362183822,10.4210007644519
Into the Badlands,2015,16+,8,80/100,0,0,0,1,TRUE,42624,10300000,500000,FALSE,FALSE,,6,tt3865236,tvSeries,80,16.1476545502872,10.6601962145858
The Magic School Bus Rides Again,2017,all,6.2,48/100,0,0,0,1,TRUE,690,19500000,1600000,TRUE,TRUE,2017-09-29,4,tt3869122,tvSeries,48,16.785925074816,6.53813982376767
The Irregular at Magic High School,2014,16+,7.2,61/100,0,0,0,1,TRUE,2601,5200000,200000,FALSE,FALSE,,2,tt3874528,tvSeries,61,15.4641693758593,7.86403565907245
Your Lie in April,2014,7+,8.6,72/100,1,0,0,2,FALSE,20002,200000,,FALSE,FALSE,,1,tt3895150,tvSeries,72,12.2060776455177,9.90363754128725
Good Witch,2015,7+,7.3,68/100,0,0,0,1,TRUE,7985,157500000,10400000,FALSE,FALSE,,14,tt3906732,tvSeries,68,18.8749360225792,8.98544528762317
The Seven Deadly Sins,2014,16+,8,75/100,0,0,0,1,TRUE,25225,62500000,3100000,FALSE,FALSE,2015-08-31,2,tt3909224,tvSeries,75,17.9506771307066,10.1356304876471
Inspector Gadget,2015,all,4.6,40/100,0,0,1,2,FALSE,472,9400000,800000,FALSE,FALSE,2015-03-27,8,tt3910690,tvSeries,40,16.0562203536232,6.15909538849193
Bad Guys,2014,18+,7.9,52/100,0,0,0,1,TRUE,1310,3900000,100000,TRUE,TRUE,,2,tt3914520,tvSeries,52,15.1764873675101,7.1785454837637
Fuller House,2016,7+,6.7,67/100,0,0,0,1,TRUE,25285,182000000,12200000,TRUE,TRUE,2016-02-26,10,tt3986586,tvSeries,67,19.0195172505356,10.1380061618718
Marseille,2016,18+,6.9,56/100,0,0,0,1,TRUE,4778,10500000,1200000,TRUE,TRUE,2016-05-04,4,tt4003966,tvSeries,56,16.1668859103658,8.47198659857816
Supergirl,2015,16+,6.2,77/100,0,0,0,1,TRUE,114321,109400000,3200000,FALSE,FALSE,,12,tt4016454,tvSeries,77,18.5105214570929,11.6467743072023
Tokyo Trial,2016,Unknown,7.4,47/100,0,0,0,1,TRUE,1199,900000,100000,TRUE,TRUE,,2,tt4040530,tvMiniSeries,47,13.7101511534169,7.09007683577609
Lovesick,2014,18+,8.1,64/100,0,0,0,1,TRUE,17144,4300000,600000,TRUE,TRUE,2015-04-15,6,tt4051832,tvSeries,64,15.2741258132219,9.74946186489702
Lucifer,2016,16+,8.1,90/100,0,0,0,1,TRUE,253035,804000000,30400000,FALSE,FALSE,2017-07-23,12,tt4052886,tvSeries,90,20.505109828387,12.4412870500772
Love,2016,18+,7.7,77/100,0,0,0,1,TRUE,38433,17500000,1300000,TRUE,TRUE,2016-02-19,6,tt4061080,tvSeries,77,16.6777114960366,10.5566977634924
Crazy Ex-Girlfriend,2015,16+,7.8,76/100,0,0,0,1,TRUE,17590,18600000,900000,FALSE,FALSE,,8,tt4094300,tvSeries,76,16.7386721924469,9.7751426865989
Cloudy with a Chance of Meatballs,2017,all,3.3,40/100,0,0,0,1,TRUE,666,7700000,300000,FALSE,FALSE,,2,tt4123482,tvSeries,40,15.856731016694,6.50279004591562
Between,2015,16+,6,62/100,0,0,0,1,TRUE,8503,15200000,1300000,FALSE,FALSE,2015-05-21,4,tt4132692,tvSeries,62,16.536806051606,9.04829192002178
PJ Masks,2015,all,5.5,55/100,0,0,1,2,FALSE,978,147700000,6600000,TRUE,FALSE,,8,tt4148744,tvSeries,55,18.8106937542721,6.88653164253051
Dark Matter,2015,18+,7.5,78/100,0,1,0,2,FALSE,39572,300000,,FALSE,FALSE,,3,tt4159076,tvSeries,78,12.6115410869661,10.585902346517
Richie Rich,2015,all,3.3,37/100,0,0,0,1,TRUE,855,26100000,3100000,TRUE,FALSE,2015-02-20,4,tt4160920,tvSeries,37,17.0774459106071,6.75227037614174
The Crime,2015,Unknown,6.2,38/100,0,0,0,1,TRUE,531,2100000,400000,TRUE,TRUE,,4,tt4173216,tvSeries,38,14.557448378884,6.27664348934165
The Last Kingdom,2015,18+,8.4,85/100,0,0,0,1,TRUE,92036,341900000,13100000,TRUE,FALSE,2015-12-28,10,tt4179452,tvSeries,85,19.6500288575344,11.429945949094
Shooter,2016,16+,7.5,73/100,0,0,0,1,TRUE,32590,128500000,3000000,FALSE,FALSE,2016-11-16,6,tt4181172,tvSeries,73,18.6714394700817,10.3917914556198
Glitch,2015,16+,7.3,70/100,0,0,0,1,TRUE,15589,70800000,6200000,TRUE,TRUE,2016-10-14,6,tt4192782,tvSeries,70,18.0753695727882,9.65438496205182
The Frankenstein Chronicles,2015,16+,7.3,67/100,0,0,0,1,TRUE,10391,800000,,FALSE,FALSE,,2,tt4206804,tvSeries,67,13.5923682566493,9.24879155835043
Colony,2016,16+,7.4,77/100,0,0,0,1,TRUE,32137,11000000,400000,FALSE,FALSE,,6,tt4209256,tvSeries,77,16.2134059216717,10.3777944096017
Into the Wild,2014,Unknown,8.5,41/100,0,1,0,2,FALSE,110,500000,,FALSE,FALSE,,1,tt4228738,tvSeries,41,13.1223653774023,4.70953020131233
