had_season_label,alt_title_script,Hours_Viewed_2023,Views_2023,Available_Globally_Ever,Available_Globally_Always,Release_Date_Earliest,n_rows_aggregated,n_distinct_seasons,base_title
FALSE,none,1000000,,FALSE,FALSE,,1,1,A Lot Like Love (2023)
TRUE,Chinese_or_Kanji,3900000,100000,FALSE,FALSE,,2,1,A Love So Beautiful
TRUE,Korean,41400000,2000000,TRUE,TRUE,2020-12-28,2,1,A Love So Beautiful
FALSE,none,300000,,TRUE,TRUE,,1,1,A Love Story (2007)
FALSE,none,500000,,FALSE,FALSE,,1,1,A Love You
FALSE,Chinese_or_Kanji,200000,,FALSE,FALSE,,1,1,A Loving Husband
FALSE,Japanese,700000,,FALSE,FALSE,,1,1,A Madder Red
FALSE,none,20400000,,TRUE,TRUE,2022-02-25,1,1,A Madea Homecoming
FALSE,Korean,200000,,FALSE,FALSE,,1,1,A Man and a Woman
FALSE,none,3100000,,FALSE,FALSE,,1,1,A Man Apart
FALSE,none,61300000,,FALSE,FALSE,,1,1,A Man Called Otto
FALSE,Japanese,100000,,FALSE,FALSE,,1,1,A Man Called Pirate
FALSE,none,300000,,FALSE,FALSE,,1,1,A Man for the Weekend
FALSE,Latin,12200000,,TRUE,TRUE,2022-11-30,1,1,A Man of Action
FALSE,Arabic,200000,,FALSE,FALSE,,1,1,A Man Wanted
FALSE,none,200000,,FALSE,FALSE,,1,1,A mano disarmata
FALSE,none,300000,,FALSE,FALSE,,1,1,A Menina Índigo
FALSE,Latin,300000,,FALSE,FALSE,,1,1,A Mighty Team
FALSE,none,100000,,FALSE,FALSE,,1,1,A Million Little Pieces
FALSE,none,700000,,FALSE,FALSE,,1,1,A Million Ways to Die in the West
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Millionaire's First Love
TRUE,Korean,14600000,500000,TRUE,TRUE,2022-08-12,2,1,A Model Family
FALSE,Korean,300000,,FALSE,FALSE,,1,1,A Moment to Remember
FALSE,none,800000,,FALSE,FALSE,,1,1,A Monster Calls
FALSE,Latin,1900000,,FALSE,FALSE,,1,1,A Monster in Paris
TRUE,none,800000,200000,FALSE,FALSE,,2,1,A Moody Christmas
FALSE,Japanese,100000,,FALSE,FALSE,,1,1,A Morning of Farewell
FALSE,none,400000,,FALSE,FALSE,,1,1,A Most Wanted Man
FALSE,none,400000,,TRUE,TRUE,2021-12-16,1,1,A Naija Christmas
TRUE,Korean,1300000,700000,TRUE,TRUE,,1,1,A Nation of Banchan
TRUE,Korean,1800000,300000,TRUE,TRUE,,2,1,A Nation of Broth
TRUE,Korean,1800000,1000000,TRUE,TRUE,,1,1,A Nation of Kimchi
FALSE,Arabic,200000,,FALSE,FALSE,,1,1,A Natural Born Fool
TRUE,Latin,127000000,28000000,TRUE,TRUE,2023-11-24,1,1,A Nearly Normal Family
FALSE,none,100000,,FALSE,FALSE,,1,1,A New York Christmas Wedding
FALSE,none,100000,,FALSE,FALSE,,1,1,A Nice Girl Like You
FALSE,Latin,2200000,,TRUE,TRUE,2022-12-28,1,1,A Night at the Kindergarten
FALSE,none,500000,,FALSE,FALSE,,1,1,A Nightmare on Elm Street (2010)
FALSE,Latin,2200000,,TRUE,TRUE,2022-12-20,1,1,A Not So Merry Christmas
FALSE,none,100000,,FALSE,FALSE,,1,1,A Pelada
TRUE,Latin,800000,100000,TRUE,TRUE,2020-09-25,2,1,A Perfect Crime
FALSE,none,600000,,FALSE,FALSE,,1,1,A Perfect Enemy
FALSE,none,1800000,,TRUE,TRUE,2021-07-15,1,1,A Perfect Fit
FALSE,none,200000,,FALSE,FALSE,,1,1,A Perfect Getaway
FALSE,none,20200000,,TRUE,TRUE,2022-05-19,1,1,A Perfect Pairing
FALSE,Latin,900000,,FALSE,FALSE,,1,1,A Perfect Plan
TRUE,Latin,89600000,24400000,TRUE,TRUE,2023-07-28,1,1,A Perfect Story
FALSE,none,100000,,FALSE,FALSE,,1,1,A Place Called Home (2013)
TRUE,Japanese,600000,100000,FALSE,FALSE,,2,1,A Place Further than the Universe
TRUE,Latin,10500000,1000000,FALSE,FALSE,,3,3,A Polish Family
FALSE,none,300000,,FALSE,FALSE,2018-09-07,1,1,A Prayer Before Dawn
FALSE,none,100000,,FALSE,FALSE,,1,1,A Princess for Christmas
TRUE,Latin,100000,,TRUE,TRUE,2020-11-11,1,1,A Queen Is Born
FALSE,none,6200000,,FALSE,FALSE,,1,1,A Quiet Place (2018)
FALSE,none,36000000,,FALSE,FALSE,,1,1,A Quiet Place Part II
FALSE,none,100000,,FALSE,FALSE,,1,1,A Rainy Day in New York
FALSE,Latin,700000,,FALSE,FALSE,,1,1,A Remarkable Tale
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Resistance
TRUE,Japanese,1500000,300000,FALSE,FALSE,,1,1,A Returner's Magic Should Be Special
FALSE,none,200000,,FALSE,FALSE,,1,1,A River Runs Through It
FALSE,Latin,300000,,TRUE,TRUE,,1,1,A Romantic Comedy
FALSE,none,100000,,FALSE,FALSE,,1,1,A Royal Winter
FALSE,Japanese,100000,,FALSE,FALSE,,1,1,A Samurai Chronicle
FALSE,none,2700000,,FALSE,FALSE,,1,1,A Score to Settle
FALSE,none,400000,,TRUE,TRUE,,1,1,A Second Chance (2015)
FALSE,none,5400000,,TRUE,TRUE,2021-07-23,1,1,A Second Chance:  Rivals!
FALSE,none,100000,,FALSE,FALSE,,1,1,A Secret Affair (2012)
FALSE,none,500000,,TRUE,TRUE,2020-04-29,1,1,A Secret Love
FALSE,Latin,100000,,FALSE,FALSE,,1,1,A Sense of Humour
TRUE,none,65300000,4400000,TRUE,TRUE,2017-01-13,6,3,A Series of Unfortunate Events
FALSE,Latin,100000,,FALSE,FALSE,,1,1,A Serious Game
FALSE,none,4100000,,FALSE,FALSE,2020-02-14,1,1,A Shaun the Sheep Movie: Farmageddon
FALSE,none,200000,,FALSE,FALSE,,1,1,A Short History of the Moors
FALSE,Japanese,3800000,,FALSE,FALSE,,1,1,A Silent Voice
FALSE,none,1700000,,FALSE,FALSE,,1,1,A Simple Favor
FALSE,none,2100000,,FALSE,FALSE,,1,1,A Simple Lie
TRUE,Latin,2000000,200000,TRUE,TRUE,2021-10-01,2,1,A Sinister Sect: Colonia Dignidad
FALSE,Chinese_or_Kanji,100000,,FALSE,FALSE,,1,1,A Song for You
FALSE,Latin,200000,,FALSE,FALSE,,1,1,A Sort of Family
FALSE,Korean,200000,,FALSE,FALSE,,1,1,A Special Lady
FALSE,Arabic,700000,,FALSE,FALSE,,1,1,A Stand Worthy of Men
FALSE,none,3900000,,FALSE,FALSE,,1,1,A Star Is Born (2018)
FALSE,Latin,200000,,FALSE,FALSE,,1,1,A Star Shoots Across the Sky
FALSE,none,100000,,FALSE,FALSE,,1,1,A Stoning in Fulham County
TRUE,Latin,12000000,2600000,TRUE,TRUE,2022-12-16,2,1,A Storm for Christmas
FALSE,none,300000,,TRUE,TRUE,2017-12-01,1,1,A StoryBots Christmas
FALSE,none,100000,,TRUE,TRUE,2021-09-14,1,1,A StoryBots Space Adventure
FALSE,none,100000,,FALSE,FALSE,,1,1,A Street Cat Named Bob
TRUE,none,3000000,300000,FALSE,FALSE,2020-10-23,2,1,A Suitable Boy
FALSE,none,9500000,,TRUE,TRUE,2023-02-14,1,1,A Sunday Affair
FALSE,Chinese_or_Kanji,500000,,TRUE,TRUE,2020-01-24,1,1,A Sun
TRUE,Chinese_or_Kanji,500000,,TRUE,TRUE,2018-09-01,1,1,A Taiwanese Tale of Two Cities
TRUE,none,35700000,3300000,TRUE,TRUE,2021-10-08,2,1,A Tale Dark & Grimm
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Tale of Legendary Libido
FALSE,Latin,100000,,FALSE,FALSE,,1,1,A Tale of Three Sisters
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Tale of Two Sisters
FALSE,Korean,1000000,,FALSE,FALSE,,1,1,A Taxi Driver
TRUE,Chinese_or_Kanji,900000,,FALSE,FALSE,2019-05-31,1,1,A Thousand Goodnights
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Tiger In Winter
TRUE,Korean,123200000,10100000,TRUE,TRUE,2023-09-08,1,1,A Time Called You
FALSE,none,6500000,,FALSE,FALSE,,1,1,A Time to Kill (1996)
TRUE,Chinese_or_Kanji,300000,,FALSE,FALSE,,1,1,A Touch of Green
FALSE,none,51800000,,TRUE,TRUE,2023-04-21,1,1,A Tourist's Guide to Love
FALSE,none,600000,,TRUE,TRUE,2020-12-11,1,1,A Trash Truck Christmas
FALSE,none,4100000,,TRUE,TRUE,2022-09-26,1,1,A Trip to Infinity
FALSE,none,200000,,FALSE,FALSE,,1,1,A Turtle's Tale: Sammy's Adventures
FALSE,Latin,800000,,FALSE,FALSE,2018-12-28,1,1,A Twelve Year Night
FALSE,none,100000,,FALSE,FALSE,,1,1,A Very Country Christmas
FALSE,none,100000,,FALSE,FALSE,,1,1,A Very Harold & Kumar Christmas
FALSE,none,300000,300000,TRUE,TRUE,2015-12-04,1,1,A Very Murray Christmas
FALSE,none,100000,,FALSE,FALSE,,1,1,A Very Royal Wedding
FALSE,none,300000,,FALSE,FALSE,,1,1,A Very Special Love
FALSE,none,300000,,FALSE,FALSE,,1,1,A Violent Man (2022)
FALSE,Korean,400000,,FALSE,FALSE,,1,1,A Violent Prosecutor
FALSE,none,8100000,,FALSE,FALSE,,1,1,A Walk Among the Tombstones
FALSE,none,300000,,FALSE,FALSE,,1,1,A Walk to Remember
FALSE,none,500000,,FALSE,FALSE,,1,1,A Wedding for Christmas
FALSE,Devanagari,700000,,FALSE,FALSE,,1,1,A Wednesday
FALSE,none,2500000,,TRUE,TRUE,2021-03-26,1,1,A Week Away
FALSE,Korean,100000,,FALSE,FALSE,,1,1,A Werewolf Boy
FALSE,Japanese,6000000,,TRUE,TRUE,2020-06-18,1,1,A Whisker Away
FALSE,none,200000,,TRUE,TRUE,2023-02-28,1,1,A Whole Lifetime with Jamie Demetriou
FALSE,none,1100000,,TRUE,TRUE,,1,1,A Witches' Ball
FALSE,Latin,400000,,FALSE,FALSE,,1,1,A Wolf at the Door
FALSE,Latin,100000,,FALSE,FALSE,,1,1,A Woman of Courage
FALSE,Latin,2600000,,FALSE,FALSE,,1,1,A Woman With No Filter
FALSE,Arabic,300000,,FALSE,FALSE,,1,1,A Woman's Life
FALSE,none,100000,,FALSE,FALSE,,1,1,A World Without Beethoven?
FALSE,none,100000,,TRUE,TRUE,2021-10-14,1,1,A World Without
FALSE,Chinese_or_Kanji,100000,,FALSE,FALSE,,1,1,A Writer's Odyssey
FALSE,none,100000,,FALSE,FALSE,,1,1,A.C.A.B.: All Cops Are Bastards
FALSE,none,300000,,FALSE,FALSE,,1,1,A.I. Artificial Intelligence
TRUE,Japanese,1900000,200000,TRUE,TRUE,2018-03-09,2,1,A.I.C.O.
FALSE,none,100000,,FALSE,FALSE,,1,1,A.K.A Nadia
FALSE,none,600000,,FALSE,FALSE,,1,1,A.R.O.G.
FALSE,none,2200000,,FALSE,FALSE,2018-10-26,1,1,A.X.L.
FALSE,none,700000,,FALSE,FALSE,,1,1,Aakasam (Telugu)
FALSE,Devanagari,100000,,FALSE,FALSE,,1,1,Aakhri Adaalat
FALSE,none,200000,,FALSE,FALSE,,1,1,Aapla Manus
FALSE,Devanagari,100000,,FALSE,FALSE,,1,1,Aashik Awara
FALSE,none,200000,,FALSE,FALSE,,1,1,Aaviri
FALSE,Arabic,100000,,FALSE,FALSE,,1,1,Abboud at Home
TRUE,none,38900000,1700000,FALSE,FALSE,,4,2,Abby Hatcher
FALSE,none,500000,,FALSE,FALSE,,1,1,ABCD 2
FALSE,none,400000,,FALSE,FALSE,,1,1,ABCD: Any Body Can Dance
FALSE,none,1400000,,TRUE,TRUE,,1,1,Abducted in Plain Sight
FALSE,none,15300000,,FALSE,FALSE,,1,1,Abduction (2011)
FALSE,none,500000,,FALSE,FALSE,,1,1,Abe (2019)
FALSE,none,400000,,FALSE,FALSE,,1,1,Abgeschnitten
TRUE,Latin,200000,,FALSE,FALSE,,1,1,Abo Omar El Masry
FALSE,none,2000000,,FALSE,FALSE,,1,1,Abominable (2019)
FALSE,none,100000,,FALSE,FALSE,,1,1,About a Girl (2015)
FALSE,none,2600000,,FALSE,FALSE,,1,1,About Last Night (2014)
FALSE,none,3000000,,FALSE,FALSE,,1,1,About Time (2013)
TRUE,Korean,2400000,,FALSE,FALSE,,1,1,About Time
FALSE,none,7800000,,FALSE,FALSE,,1,1,Above Suspicion (2019)
FALSE,none,200000,,FALSE,FALSE,,1,1,Abs & Core: Volume 1
FALSE,none,400000,,FALSE,FALSE,,1,1,Abschussfahrt - Vier ist einer zu voll
TRUE,Latin,8900000,1900000,TRUE,TRUE,2023-10-25,1,1,Absolute Beginners
FALSE,none,400000,,FALSE,FALSE,,1,1,Absolute Power (1997)
TRUE,none,2400000,200000,TRUE,TRUE,2017-02-10,4,2,Abstract: The Art of Design
TRUE,none,9900000,1000000,TRUE,TRUE,2020-04-22,2,1,Absurd Planet
FALSE,Arabic,100000,,FALSE,FALSE,,1,1,Abu Ali
FALSE,Arabic,200000,,FALSE,FALSE,,1,1,Abu Sadaam
TRUE,Korean,24000000,800000,TRUE,TRUE,2019-05-06,2,1,Abyss
FALSE,none,1700000,,FALSE,FALSE,,1,1,Acampamento Intergaláctico
FALSE,none,5800000,,FALSE,FALSE,,1,1,Accepted (2006)
FALSE,none,800000,,FALSE,FALSE,,1,1,Accident Man: Hitman's Holiday
TRUE,Chinese_or_Kanji,7300000,200000,FALSE,FALSE,2018-10-19,2,1,Accidentally in Love
FALSE,Chinese_or_Kanji,200000,,FALSE,FALSE,,1,1,Accident
FALSE,Japanese,400000,,FALSE,FALSE,,1,1,Ace of Diamond Act II
FALSE,Japanese,400000,,FALSE,FALSE,,1,1,Ace of Diamond: Second Season
FALSE,Japanese,700000,,FALSE,FALSE,,1,1,Ace of Diamond
FALSE,none,3200000,,FALSE,FALSE,,1,1,Ace Ventura: Pet Detective (1994)
FALSE,none,900000,,FALSE,FALSE,,1,1,Ace Ventura: When Nature Calls
FALSE,none,100000,,FALSE,FALSE,,1,1,Ach du Scheisse!
FALSE,none,100000,,FALSE,FALSE,,1,1,Achados e Perdidos
FALSE,none,100000,,FALSE,FALSE,,1,1,Achoura
FALSE,none,200000,,FALSE,FALSE,,1,1,Achtste-groepers huilen niet
TRUE,none,18700000,2000000,FALSE,FALSE,,9,5,Ackley Bridge
TRUE,Latin,3000000,200000,FALSE,FALSE,,4,2,Acquitted
FALSE,none,2600000,,FALSE,FALSE,,1,1,Acrimony (2018)
TRUE,none,44800000,5700000,TRUE,TRUE,2022-01-04,4,2,Action Pack
FALSE,none,1300000,,FALSE,FALSE,,1,1,Acts of Vengeance
FALSE,none,700000,,FALSE,FALSE,,1,1,Acts of Violence
FALSE,none,100000,,FALSE,FALSE,2019-04-12,1,1,Acusada
FALSE,none,18700000,,FALSE,FALSE,,1,1,Ad Astra
TRUE,none,100000,,FALSE,FALSE,,1,1,Ad Vitam
FALSE,none,100000,,FALSE,FALSE,,1,1,Ada Cinta Di SMA
TRUE,none,300000,,FALSE,FALSE,,1,1,Ada Dua Cinta
TRUE,none,19400000,1300000,TRUE,TRUE,2021-09-28,8,4,"Ada Twist, Scientist"
FALSE,none,200000,,FALSE,FALSE,,1,1,Adai Mazhai Kaalam
FALSE,none,500000,400000,TRUE,TRUE,2019-06-18,2,1,Adam Devine: Best Time of Our Lives
FALSE,none,900000,200000,TRUE,TRUE,2018-10-23,2,1,ADAM SANDLER 100% FRESH
FALSE,none,100000,,FALSE,FALSE,,1,1,Adam: His Song Continues
FALSE,none,1200000,,FALSE,FALSE,,1,1,Addams Family Values
FALSE,none,8000000,,FALSE,FALSE,,1,1,Addicted (2014)
TRUE,none,1400000,,FALSE,FALSE,,1,1,Adela
FALSE,none,800000,,FALSE,FALSE,,1,1,Adele: 30 Greatest Moments
FALSE,none,2300000,,FALSE,FALSE,,1,1,Adiós
FALSE,none,100000,,FALSE,FALSE,,1,1,Admission
FALSE,none,100000,,FALSE,FALSE,,1,1,Adnan Sempit 2
FALSE,Latin,100000,,FALSE,FALSE,,1,1,Adolescents
FALSE,none,100000,,FALSE,FALSE,,1,1,Adore
TRUE,none,300000,100000,FALSE,FALSE,,2,1,Adrian Dunbar’s Coastal Ireland
FALSE,none,600000,,FALSE,FALSE,,1,1,Adrift (2018)
TRUE,none,200000,,FALSE,FALSE,,2,2,Aduh Bibikku
TRUE,Korean,100000,100000,FALSE,FALSE,,1,1,Adult Kim Jang-ha
TRUE,none,600000,100000,FALSE,FALSE,,2,1,Adult Material
FALSE,none,100000,,TRUE,TRUE,,1,1,Advantageous
TRUE,none,1800000,200000,TRUE,TRUE,2021-10-22,2,1,Adventure Beast
TRUE,Korean,6100000,800000,FALSE,FALSE,,1,1,Adventure by Accident
TRUE,none,39800000,8100000,FALSE,FALSE,,4,4,Adventure Time
FALSE,none,100000,,FALSE,FALSE,,1,1,Adventures in Zambezia
FALSE,none,1800000,,FALSE,FALSE,2020-06-30,1,1,Adú
FALSE,Devanagari,3400000,,FALSE,FALSE,,1,1,Ae Dil Hai Mushkil
FALSE,none,200000,,FALSE,FALSE,,1,1,Aelay
TRUE,none,2000000,200000,TRUE,TRUE,2018-08-10,2,1,Afflicted
FALSE,Latin,100000,,FALSE,FALSE,,1,1,Affliction
FALSE,Latin,700000,200000,TRUE,TRUE,2020-09-03,2,1,Afonso Padilha: Classless
FALSE,none,100000,,FALSE,FALSE,,1,1,African America
FALSE,none,1400000,100000,FALSE,FALSE,,2,1,African Folktales Reimagined
TRUE,none,200000,,FALSE,FALSE,,1,1,African Knock Out Show
TRUE,none,10300000,400000,TRUE,TRUE,2023-02-15,2,1,African Queens: Njinga
FALSE,Arabic,100000,,FALSE,FALSE,,1,1,Africano
FALSE,Latin,100000,,FALSE,FALSE,,1,1,Afrikou na pionyru
TRUE,none,100000,,FALSE,FALSE,,1,1,Afro Samurai
TRUE,none,100000,,FALSE,FALSE,,1,1,Afrobeats: The Backstory
FALSE,none,4300000,,FALSE,FALSE,,1,1,After Earth
FALSE,none,5500000,,FALSE,FALSE,2022-09-29,1,1,After Ever Happy
TRUE,none,34200000,4600000,TRUE,TRUE,2019-03-08,6,3,After Life
FALSE,none,100000,,FALSE,FALSE,,1,1,After Met You
FALSE,Korean,100000,,FALSE,FALSE,,1,1,After My Death
FALSE,Japanese,300000,,FALSE,FALSE,,1,1,After the Rain
FALSE,none,100000,,FALSE,FALSE,,1,1,After the Sunset
FALSE,none,4200000,,FALSE,FALSE,2020-12-01,1,1,After We Collided
FALSE,none,2500000,,FALSE,FALSE,2021-10-21,1,1,After We Fell
FALSE,none,100000,,FALSE,FALSE,,1,1,Afterlife (2021)
FALSE,none,7700000,,TRUE,TRUE,2021-09-02,1,1,Afterlife of the Party
FALSE,none,200000,,FALSE,FALSE,,1,1,Aftermath (2017)
FALSE,none,8200000,,FALSE,FALSE,,1,1,Aftermath (2021)
FALSE,Latin,200000,,FALSE,FALSE,,2,1,Aftermath
TRUE,none,13200000,1900000,TRUE,TRUE,2022-10-06,2,1,Aftershock: Everest and the Nepal Earthquake
FALSE,Chinese_or_Kanji,100000,,FALSE,FALSE,,1,1,Aftershock
FALSE,none,100000,,FALSE,FALSE,,1,1,Aftersun
TRUE,none,2800000,200000,FALSE,FALSE,,2,1,Aftertaste
FALSE,none,3500000,,FALSE,FALSE,2019-07-12,1,1,After
FALSE,Devanagari,600000,,FALSE,FALSE,,1,1,Afwaah
FALSE,none,200000,,FALSE,FALSE,,1,1,Against All Odds (1984)
FALSE,none,9500000,,TRUE,TRUE,2022-03-02,1,1,Against The Ice
TRUE,Latin,41400000,800000,FALSE,FALSE,2023-01-25,2,1,Against the Ropes
FALSE,none,200000,,FALSE,FALSE,,1,1,Against the Sun
FALSE,none,100000,,FALSE,FALSE,,1,1,Agatha Christie's Endless Night
FALSE,none,300000,,FALSE,FALSE,,1,1,Age of Heroes
TRUE,Chinese_or_Kanji,400000,,FALSE,FALSE,,1,1,Age of Rebellion
TRUE,none,10100000,1100000,TRUE,TRUE,2021-02-24,2,1,Age of Samurai: Battle for Japan
TRUE,Latin,4000000,400000,TRUE,TRUE,,2,1,Age of Tanks
TRUE,Korean,56100000,900000,FALSE,FALSE,,2,1,Agency
TRUE,none,6600000,300000,TRUE,TRUE,2023-03-17,2,1,Agent Elvis
FALSE,none,300000,,FALSE,FALSE,,1,1,Agent Game
FALSE,none,200000,,FALSE,FALSE,,1,1,Agent Ranjid Rettet Die Welt
FALSE,Japanese,100000,,TRUE,TRUE,2018-12-20,1,1,Aggretsuko: We Wish You a Metal Christmas
TRUE,Japanese,15800000,1300000,TRUE,FALSE,2018-04-20,10,5,Aggretsuko
FALSE,Devanagari,5700000,,FALSE,FALSE,,1,1,Agneepath (2012)
FALSE,Devanagari,300000,,FALSE,FALSE,,1,1,Agneepath
FALSE,none,200000,,FALSE,FALSE,,1,1,Ah Boys to Men II
FALSE,none,100000,,FALSE,FALSE,,1,1,Ah Boys to Men
TRUE,Japanese,300000,,FALSE,FALSE,,1,1,Aharen Is Indecipherable
TRUE,Japanese,4100000,200000,FALSE,FALSE,,2,1,AHIRU NO SORA
FALSE,Arabic,200000,,FALSE,FALSE,,1,1,Ahmed Notre Dame
FALSE,Chinese_or_Kanji,100000,,FALSE,FALSE,,1,1,AI Amok
FALSE,Thai,1400000,,FALSE,FALSE,,1,1,Ai Khai Dek Wat Chedi
FALSE,Thai,700000,,TRUE,TRUE,,1,1,AI Love You
FALSE,Japanese,100000,,FALSE,FALSE,,1,1,Ai Uta: My Promise To Nakuhito
FALSE,none,100000,,FALSE,FALSE,,1,1,Aika jonka sain
FALSE,none,200000,,FALSE,FALSE,,1,1,Aileen Wuornos: American Boogeywoman
FALSE,Japanese,400000,100000,FALSE,FALSE,,2,1,Aimyon Tour 2020 “MEAT MEET” in Saitama Super Arena
FALSE,Japanese,900000,,FALSE,FALSE,2019-09-05,1,1,Ainori Love Wagon: African Journey: African Journey
TRUE,Japanese,3600000,200000,TRUE,FALSE,2017-10-26,4,2,Ainori Love Wagon: Asian Journey
FALSE,none,400000,,FALSE,FALSE,,1,1,Air Buddies
FALSE,none,1800000,,FALSE,FALSE,,1,1,Air Force One
FALSE,Latin,4700000,,FALSE,FALSE,,1,1,Air Force The Movie: Danger Close
FALSE,Latin,6100000,,TRUE,TRUE,2020-01-22,1,1,Airplane Mode
FALSE,none,300000,,FALSE,FALSE,,1,1,Airplane!
FALSE,none,3100000,,FALSE,FALSE,,1,1,Airport '77
FALSE,none,1900000,,FALSE,FALSE,,1,1,Airport (1970)
FALSE,none,900000,,FALSE,FALSE,,1,1,Airport 1975
TRUE,Japanese,5100000,400000,FALSE,FALSE,,8,4,Aiseki Shokudo
FALSE,Devanagari,1100000,,FALSE,FALSE,,1,1,Aiyaary
FALSE,Devanagari,200000,,FALSE,FALSE,,1,1,Aiyyaa
TRUE,none,18800000,800000,TRUE,TRUE,2020-01-10,2,1,AJ and the Queen
FALSE,Devanagari,400000,,FALSE,FALSE,,1,1,Ajab Prem Ki Ghazab Kahani
FALSE,Hebrew,100000,,FALSE,FALSE,,1,1,Ajami
FALSE,Devanagari,1200000,,TRUE,TRUE,2021-04-16,1,1,Ajeeb Daastaans
FALSE,Chinese_or_Kanji,300000,,FALSE,FALSE,,1,1,Ajin: Demi-Human
TRUE,Japanese,4800000,300000,TRUE,TRUE,2016-01-18,4,2,AJIN: Demi-Human
FALSE,none,200000,,TRUE,TRUE,2020-12-24,1,1,AK vs AK
TRUE,Japanese,7600000,800000,FALSE,FALSE,,2,1,Akame ga Kill!
FALSE,none,120000000,,TRUE,TRUE,2023-04-28,1,1,AKA
TRUE,none,300000,,FALSE,FALSE,,1,1,Akbar Birbal
TRUE,Japanese,300000,,FALSE,FALSE,,1,1,AKEBI’s Sailor Uniform
FALSE,none,100000,,FALSE,FALSE,,1,1,Akhirat: A Love Story
FALSE,none,900000,,FALSE,FALSE,,1,1,Aki and Paw Paw
FALSE,none,800000,,FALSE,FALSE,,1,1,Akira (1988)
TRUE,Japanese,100000,,FALSE,FALSE,,1,1,Akudama Drive
TRUE,Japanese,6800000,1400000,TRUE,TRUE,2023-11-09,1,1,Akuma Kun
FALSE,none,300000,,FALSE,FALSE,,1,1,Al acecho (2019)
FALSE,none,400000,,FALSE,FALSE,,1,1,Al bar dello sport
FALSE,Arabic,1100000,,FALSE,FALSE,,1,1,Al Hayba: The Harvest
FALSE,Arabic,1000000,,FALSE,FALSE,,1,1,Al Hayba: The Payback
FALSE,Arabic,2500000,100000,FALSE,FALSE,,2,1,Al Hayba: The Return
TRUE,Arabic,1800000,,FALSE,FALSE,,6,6,Al Kabeer
FALSE,none,200000,,FALSE,FALSE,,1,1,Al son que me toquen bailo
TRUE,Arabic,200000,,FALSE,FALSE,,1,1,Al-Mizan
FALSE,none,3900000,,FALSE,FALSE,,1,1,Ala Vaikunthapurramuloo
FALSE,none,400000,,FALSE,FALSE,,1,1,Alacrán enamorado
FALSE,none,100000,,FALSE,FALSE,,1,1,Alakada Reloaded
FALSE,none,100000,,FALSE,FALSE,,1,1,Alan Partridge
FALSE,Latin,100000,,TRUE,TRUE,2021-06-03,1,1,Alan Saldaña: Locked Up
FALSE,none,200000,100000,FALSE,FALSE,2017-08-04,2,1,Alan Saldaña: Mi vida de pobre
FALSE,none,100000,,FALSE,FALSE,,1,1,Alas Pati: Hutan Mati
TRUE,none,44900000,1300000,FALSE,FALSE,2022-07-15,2,1,Alba
FALSE,none,200000,,FALSE,FALSE,,1,1,Alberto Tomba: vincere in salita
FALSE,none,300000,,FALSE,FALSE,,1,1,Alcatraz (2018)
TRUE,Korean,402500000,5200000,TRUE,TRUE,2022-06-18,4,2,Alchemy of Souls
FALSE,none,100000,,FALSE,FALSE,2018-01-10,1,1,Alejandro Riaño: Especial de stand up
FALSE,none,100000,,FALSE,FALSE,,1,1,Alelí
FALSE,none,1600000,,FALSE,FALSE,,1,1,Alemão
TRUE,Latin,100000,,TRUE,TRUE,2022-03-18,1,1,Alessandro Cattelan: One Simple Question
FALSE,none,800000,,TRUE,TRUE,2018-06-08,1,1,Alex Strangelove
TRUE,none,106900000,11800000,TRUE,TRUE,2018-03-23,8,4,Alexa & Katie
FALSE,none,100000,,FALSE,FALSE,,1,1,Alexander (2004)
FALSE,none,200000,,FALSE,FALSE,,1,1,Alfie (2004)
TRUE,Latin,1100000,200000,FALSE,FALSE,,2,1,Alfie Atkins
FALSE,none,400000,,FALSE,FALSE,,1,1,Alfons Zitterbacke: Das Chaos ist Zurück
FALSE,none,300000,,TRUE,TRUE,2021-06-17,1,1,Ali & Ratu Ratu Queens
FALSE,none,2300000,,FALSE,FALSE,,1,1,Ali (2001)
FALSE,Latin,200000,,FALSE,FALSE,,1,1,Ali Baba and the Seven Dwarfs
FALSE,Arabic,200000,,FALSE,FALSE,,1,1,Ali Baba
FALSE,none,700000,,FALSE,FALSE,,1,1,Ali G Indahouse
FALSE,none,600000,200000,TRUE,TRUE,2016-05-06,2,1,Ali Wong: Baby Cobra
FALSE,none,1800000,400000,TRUE,TRUE,2022-02-14,2,1,Ali Wong: Don Wong
FALSE,none,900000,300000,TRUE,TRUE,2018-05-13,2,1,Ali Wong: Hard Knock Wife
FALSE,none,400000,,FALSE,FALSE,2018-06-08,1,1,Ali's Wedding
TRUE,none,19400000,2400000,TRUE,TRUE,2017-11-03,2,1,Alias Grace
FALSE,none,700000,,FALSE,FALSE,,1,1,"Alias JJ, la celebridad del mal"
FALSE,Devanagari,100000,,FALSE,FALSE,,1,1,Alibaba Aur 40 Chor
TRUE,Japanese,310700000,8200000,TRUE,TRUE,2020-12-10,4,2,Alice in Borderland
